customer_id,customer_name,email,phone,address,city,state,zip_code,country,signup_date,customer_segment
CUST-12571,Jean Turner,jean.turner246@icloud.com,+1-464-332-3448,8829 Elm St,Joliet,IL,66947,United States,2025-04-29,Consumer
CUST-12572,Alexis Aguilar,alexis.aguilar519@outlook.com,+1-390-545-4406,1771 Main St,Worcester,MA,38719,United States,2025-02-13,Consumer
CUST-12573,Walter Wilson,walter.wilson155@icloud.com,+1-457-234-4349,7403 Main St,Independence,MO,50919,United States,2026-05-17,Consumer
CUST-12574,Bobby Gomez,bobby.gomez225@hotmail.com,+1-575-608-2351,2195 Elm St,Lakewood,CO,77454,United States,2025-09-20,Consumer
CUST-12575,Billy Brown,billy.brown113@proton.me,+1-970-903-2862,7923 Washington Ave,Worcester,MA,67657,United States,2024-11-26,Consumer
CUST-12576,Robert Munoz,robert.munoz324@hotmail.com,+1-945-907-3360,1670 Elm St,Warren,MI,56732,United States,2024-04-01,Consumer
CUST-12577,Jeffrey Hamilton,jeffrey.hamilton340@icloud.com,+1-930-348-8377,3347 Broadway,Mesa,AZ,13947,United States,2025-07-13,Small Business
CUST-12578,Joyce Aguilar,joyce.aguilar279@outlook.com,+1-738-769-4496,9474 Main St,Newport News,VA,36762,United States,2023-06-12,Consumer
CUST-12579,Alice Graham,alice.graham226@yahoo.com,+1-910-581-1374,3999 Maple Rd,Tulsa,OK,98830,United States,2023-07-06,Consumer
CUST-12580,Charlotte Henry,charlotte.henry808@yahoo.com,+1-897-901-1489,2193 Elm St,Reno,NV,57553,United States,2024-01-21,Consumer
CUST-12581,Russell Dixon,russell.dixon671@bizmail.io,+1-428-504-9097,6941 Park Blvd,Seattle,WA,62857,United States,2023-06-23,Consumer
CUST-12582,Teresa Vargas,teresa.vargas582@proton.me,+1-941-830-2458,115 Cedar Blvd,Tucson,AZ,28654,United States,2023-06-07,Consumer
CUST-12583,Donna Reynolds,donna.reynolds343@proton.me,+1-779-977-7560,4065 Broadway,Pittsburgh,PA,23521,United States,2024-04-11,Consumer
CUST-12584,Marilyn Coleman,marilyn.coleman639@proton.me,+1-810-495-1118,3394 Sunset Way,Racine,WI,43707,United States,2025-02-19,Consumer
CUST-12585,Louis Kelly,louis.kelly678@proton.me,+1-403-276-8699,1053 Sunset Way,Richmond,VA,,United States,2024-02-02,Consumer
CUST-12586,Joshua White,joshua.white972@icloud.com,+1-589-887-7161,3728 Broadway,Saint Paul,MN,71307,United States,2026-04-29,Corporate
CUST-12587,Russell Jimenez,russell.jimenez184@icloud.com,+1-491-717-8405,4489 Highland Dr,Dayton,OH,34364,United States,2023-10-30,Consumer
CUST-12588,Joyce Powell,joyce.powell136@gmail.com,+1-817-210-5953,9090 Sunset Way,Louisville,KY,86055,United States,2026-05-21,Consumer
CUST-12589,Vincent Garcia,vincent.garcia433@hotmail.com,+1-511-973-8328,9236 Highland Dr,Dayton,OH,30218,United States,2023-12-08,Consumer
CUST-12590,Walter Tran,walter.tran971@hotmail.com,+1-293-695-8057,1054 Highland Dr,Green Bay,WI,92588,United States,2024-05-30,Consumer
CUST-12591,Harold Harris,harold.harris982@yahoo.com,+1-214-492-6735,8141 Cedar Blvd,Warren,MI,93689,United States,2024-02-02,Corporate
CUST-12592,Kathryn Kim,kathryn.kim715@icloud.com,+1-752-651-9996,1033 Lakeview Ave,West Jordan,UT,37971,United States,2024-12-25,Corporate
CUST-12593,Randy Wood,randy.wood685@proton.me,+1-598-647-6648,1539 Sunset Way,Carmel,IN,13931,United States,2025-09-06,Consumer
CUST-12594,Nicole Jordan,nicole.jordan954@icloud.com,+1-655-480-5022,4425 Elm St,Fort Worth,TX,79293,United States,2023-12-07,Consumer
CUST-12595,Christian Brooks,christian.brooks171@proton.me,+1-259-353-4927,838 Sunset Way,Indianapolis,IN,61782,United States,2025-03-19,Corporate
CUST-12596,Alan Jimenez,alan.jimenez179@hotmail.com,+1-427-505-4804,5970 Pine St,Bellevue,WA,93857,United States,2024-11-03,Consumer
CUST-12597,Amanda Lewis,amanda.lewis374@corporate.com,+1-232-440-9264,7503 Oak Ave,Portland,OR,99919,United States,2025-05-14,Consumer
CUST-12598,Rebecca James,rebecca.james400@corporate.com,+1-200-506-1960,3572 Park Blvd,Scottsdale,AZ,48107,United States,2024-09-03,Consumer
CUST-12599,Christina Gonzales,christina.gonzales93@outlook.com,+1-381-318-6538,825 Cedar Blvd,Minneapolis,MN,65840,United States,2025-09-23,Corporate
CUST-12600,Diane Watson,diane.watson738@yahoo.com,+1-853-776-1727,794 Pine St,Columbia,MO,75891,United States,2024-06-11,Consumer
CUST-12601,Jeffrey Parker,jeffrey.parker435@corporate.com,,8547 Elm St,Norfolk,VA,81278,United States,2025-03-14,Consumer
CUST-12602,Michael Nelson,michael.nelson818@gmail.com,+1-308-231-2123,3120 Pine St,Owensboro,KY,35299,United States,2024-07-07,Corporate
CUST-12603,Matthew Marshall,matthew.marshall66@corporate.com,+1-965-869-2484,9893 Pine St,Provo,UT,83260,United States,2025-11-23,Consumer
CUST-12604,Sandra Carter,sandra.carter908@proton.me,+1-544-323-2554,9817 Cedar Blvd,Aurora,CO,14742,United States,2024-03-01,Corporate
CUST-12605,Gerald Vasquez,gerald.vasquez514@yahoo.com,+1-694-207-9786,287 Broadway,South Bend,IN,96542,United States,2025-12-16,Consumer
CUST-12606,Dylan Evans,dylan.evans27@bizmail.io,+1-918-303-7923,1471 Maple Rd,Lake Charles,LA,57925,United States,2025-07-02,Small Business
CUST-12607,Emily Martin,emily.martin177@outlook.com,+1-243-776-5344,777 Broadway,Winston-Salem,NC,56270,United States,2025-04-28,Consumer
CUST-12608,Jason Wallace,jason.wallace381@proton.me,+1-594-358-8355,4276 Sunset Way,West Jordan,UT,75015,United States,2026-01-02,Consumer
CUST-12609,Sarah Campbell,sarah.campbell675@icloud.com,+1-260-597-7071,1303 Washington Ave,Lexington,KY,14302,United States,2024-02-03,Consumer
CUST-12610,Carol Lewis,carol.lewis861@yahoo.com,+1-755-283-2989,2258 Broadway,Columbia,MO,16300,United States,2025-10-02,Corporate
CUST-12611,Marilyn Simpson,marilyn.simpson342@proton.me,+1-797-963-9322,8215 Highland Dr,Columbus,OH,33869,United States,2025-03-04,Corporate
CUST-12612,Joyce Hill,joyce.hill359@corporate.com,+1-768-873-9272,1827 Main St,Tampa,FL,96867,United States,2025-03-05,Corporate
CUST-12613,Albert Ramirez,albert.ramirez59@hotmail.com,+1-567-231-6632,2775 Oak Ave,Lafayette,LA,81771,United States,2023-03-20,Consumer
CUST-12614,Sharon Henderson,sharon.henderson814@hotmail.com,+1-994-305-1218,4247 Pine St,Indianapolis,IN,63077,United States,2026-05-19,Corporate
CUST-12615,David Marshall,david.marshall938@yahoo.com,+1-462-239-4868,4575 Washington Ave,Greenville,SC,75478,United States,2025-12-28,Consumer
CUST-12616,Austin Price,austin.price614@proton.me,+1-713-235-7782,2257 Lakeview Ave,Gresham,OR,11514,United States,2026-03-31,Small Business
CUST-12617,Heather Gonzales,heather.gonzales662@proton.me,+1-785-869-1665,8080 Pine St,Athens,GA,91033,United States,2023-04-16,Consumer
CUST-12618,Christopher Ward,christopher.ward26@hotmail.com,+1-835-567-8443,7359 Washington Ave,Duluth,MN,96235,United States,2025-08-11,Consumer
CUST-12619,Alan Gordon,alan.gordon780@corporate.com,+1-819-287-6658,3298 Main St,Sterling Heights,MI,63246,United States,2023-06-04,Consumer
CUST-12620,Brenda Hayes,brenda.hayes490@hotmail.com,,8599 Elm St,South Bend,IN,26182,United States,2025-08-20,Consumer
CUST-12621,Beverly Jimenez,beverly.jimenez96@yahoo.com,+1-976-599-7339,2346 Lakeview Ave,Kenosha,WI,60867,United States,2025-09-08,Consumer
CUST-12622,Johnny Carter,johnny.carter286@corporate.com,+1-761-808-7767,8015 Broadway,Racine,WI,26708,United States,2024-09-07,Consumer
CUST-12623,Dennis Green,dennis.green312@gmail.com,+1-361-264-6962,8246 Maple Rd,Mobile,AL,99629,United States,2023-08-16,Consumer
CUST-12624,Donna Chavez,donna.chavez358@outlook.com,+1-549-960-7394,654 Main St,Raleigh,NC,36617,United States,2025-08-01,Consumer
CUST-12625,Hannah Porter,hannah.porter473@outlook.com,+1-310-570-1926,5662 Maple Rd,Kenosha,WI,18194,United States,2024-09-06,Consumer
CUST-12626,Brittany Collins,brittany.collins746@yahoo.com,+1-727-478-7086,6878 Main St,Columbus,OH,34696,United States,2024-07-24,Consumer
CUST-12627,Doris Collins,doris.collins163@outlook.com,+1-943-935-3024,208 Highland Dr,Saint Paul,MN,41745,United States,2024-10-18,Consumer
CUST-12628,Lawrence Cooper,lawrence.cooper821@hotmail.com,+1-915-856-2230,4704 Main St,New Haven,CT,24287,United States,2024-12-19,Corporate
CUST-12629,Jeremy Tran,jeremy.tran873@bizmail.io,+1-693-805-9912,2576 Lakeview Ave,raleigh,NC,99248,United States,2025-03-02,Corporate
CUST-12630,Sandra Barnes,sandra.barnes232@bizmail.io,,1423 Sunset Way,Aurora,IL,22154,United States,2023-06-09,Consumer
CUST-12631,David Kennedy,david.kennedy428@proton.me,+1-674-731-8130,3656 Broadway,Naperville,IL,31315,United States,2024-04-07,Consumer
CUST-12632,Kelly Reed,kelly.reed228@hotmail.com,+1-714-735-9735,2454 Cedar Blvd,Tulsa,OK,64658,United States,2024-06-20,Corporate
CUST-12633,Billy Hill,billy.hill141@proton.me,+1-407-534-2912,1207 Park Blvd,Warren,MI,34337,United States,2024-08-25,Small Business
CUST-12634,Charlotte Mitchell,charlotte.mitchell265@hotmail.com,+1-544-574-4774,9177 Lakeview Ave,San Diego,CA,16037,United States,2023-04-24,Consumer
CUST-12635,Walter Green,walter.green494@corporate.com,+1-588-587-1725,8820 Maple Rd,Durham,NC,61997,United States,2026-05-17,Consumer
CUST-12636,Scott Chavez,scott.chavez142@gmail.com,+1-840-683-6134,3501 Oak Ave,Boston,MA,97179,United States,2023-08-10,Consumer
CUST-12637,Marie Jimenez,marie.jimenez115@proton.me,+1-995-968-3232,6590 Maple Rd,Newport News,VA,34848,United States,2023-04-20,Consumer
CUST-12638,Evelyn Ramos,evelyn.ramos13@yahoo.com,+1-215-596-2337,4644 Pine St,Greensboro,NC,38818,United States,2025-12-14,Consumer
CUST-12639,Dylan Ross,dylan.ross287@icloud.com,+1-418-270-8845,1684 Oak Ave,Richmond,VA,50879,United States,2024-09-12,Consumer
CUST-12640,Ryan Morales,ryan.morales178@corporate.com,+1-830-678-1466,1611 Main St,Covington,KY,69103,United States,2024-11-11,Corporate
CUST-12641,Albert Cox,albert.cox624@bizmail.io,+1-573-956-9892,5931 Sunset Way,Warren,MI,88611,United States,2025-02-22,Corporate
CUST-12642,Brittany Murray,brittany.murray534@corporate.com,+1-254-927-3143,1994 Elm St,Indianapolis,IN,72411,United States,2023-06-24,Consumer
CUST-12643,Alice Rogers,alice.rogers537@outlook.com,+1-702-495-1737,3551 Cedar Blvd,Cambridge,MA,38782,United States,2025-03-12,Consumer
CUST-12644,Ryan Burns,ryan.burns961@bizmail.io,+1-214-496-8380,3487 Broadway,Winston-Salem,NC,15368,United States,2024-08-11,Consumer
CUST-12645,Russell Stevens,russell.stevens484@hotmail.com,+1-670-682-9132,4291 Main St,Owensboro,KY,82820,United States,2025-03-10,Consumer
CUST-12646,Jerry Bell,jerry.bell698@bizmail.io,+1-586-934-3281,2755 Sunset Way,Seattle,WA,10489,United States,2024-06-07,Corporate
CUST-12647,George Mason,george.mason858@icloud.com,+1-715-625-9801,2803 Park Blvd,Chicago,IL,86156,United States,2023-05-24,Consumer
CUST-12648,Douglas Wright,douglas.wright220@icloud.com,+1-211-506-6900,9704 Washington Ave,Raleigh,NC,88472,United States,2024-01-09,Consumer
CUST-12649,Elizabeth Perry,elizabeth.perry918@hotmail.com,+1-756-560-4794,1648 Maple Rd,Bloomington,MN,14254,United States,2024-03-01,Consumer
CUST-12650,Angela Evans,angela.evans909@yahoo.com,+1-315-733-6067,7194 Elm St,Evansville,IN,85796,United States,2024-07-04,Consumer
CUST-12651,George Walker,george.walker488@yahoo.com,+1-685-975-1310,5128 Sunset Way,Broken Arrow,OK,40807,United States,2026-04-02,Corporate
CUST-12652,Dennis Cook,dennis.cook754@proton.me,+1-793-558-6921,9151 Broadway,Miami,FL,63840,United States,2023-06-13,Corporate
CUST-12653,Eric Nelson,eric.nelson597@icloud.com,+1-306-413-7719,3269 Lakeview Ave,Madison,WI,75488,United States,2026-01-01,Consumer
CUST-12654,Amanda Cole,amanda.cole514@bizmail.io,+1-699-574-4434,6012 Sunset Way,Cambridge,MA,78113,United States,2024-03-04,Consumer
CUST-12655,Bradley Richardson,bradley.richardson84@proton.me,+1-425-993-1384,9073 Broadway,Knoxville,TN,88068,United States,2025-11-30,Consumer
CUST-12656,Nathan Cole,nathan.cole631@gmail.com,+1-895-701-7652,1983 Elm St,Cleveland,OH,,United States,2025-09-07,Corporate
CUST-12657,Karen Lee,karen.lee325@gmail.com,+1-515-489-4005,3357 Washington Ave,Milwaukee,WI,53818,United States,2025-02-27,Small Business
CUST-12658,Kenneth Martin,kenneth.martin99@gmail.com,+1-943-737-7451,1693 Washington Ave,Bowie,MD,11673,United States,2024-12-12,Corporate
CUST-12659,Nicholas Alexander,nicholas.alexander988@yahoo.com,+1-550-692-4672,8788 Broadway,Ann Arbor,MI,84801,United States,2026-04-24,Small Business
CUST-12660,Joe Wells,joe.wells472@outlook.com,+1-237-798-7461,2036 Main St,Worcester,MA,60738,United States,2024-04-11,Corporate
CUST-12661,Christina Campbell,christina.campbell187@gmail.com,+1-572-721-7339,9399 Highland Dr,Grand Rapids,MI,98424,United States,2023-12-28,Consumer
CUST-12662,Jonathan Castillo,jonathan.castillo382@proton.me,+1-898-654-4202,2671 Park Blvd,Tallahassee,FL,94620,United States,2023-10-14,Consumer
CUST-12663,Juan Bennett,juan.bennett863@bizmail.io,+1-892-711-4368,3096 Lakeview Ave,Duluth,MN,22566,United States,2024-09-07,Corporate
CUST-12664,Jesse Henderson,jesse.henderson575@corporate.com,+1-972-264-1572,8681 Elm St,Elizabeth,NJ,76635,United States,2023-07-26,Consumer
CUST-12665,Frank Herrera,frank.herrera310@icloud.com,+1-913-399-7729,4586 Pine St,north las vegas,NV,87484,United States,2024-04-16,Corporate
CUST-12666,Joshua Cole,joshua.cole444@proton.me,+1-808-603-5322,5585 Sunset Way,Gresham,OR,96226,United States,2024-03-12,Consumer
CUST-12667,Jerry Porter,jerry.porter281@bizmail.io,+1-962-280-6715,5893 Broadway,Hillsboro,OR,92970,United States,2024-12-16,Corporate
CUST-12668,Olivia Cook,olivia.cook142@hotmail.com,+1-224-993-6972,4054 Park Blvd,Denver,CO,93692,United States,2024-08-15,Consumer
CUST-12669,Mary Woods,mary.woods417@proton.me,+1-432-857-5238,5552 Main St,Duluth,MN,90103,United States,2024-11-19,Consumer
CUST-12670,Rachel Bailey,rachel.bailey547@gmail.com,+1-583-435-9717,3637 Cedar Blvd,Oklahoma City,OK,73181,United States,2023-04-23,Corporate
CUST-12671,Diane Henry,diane.henry133@icloud.com,+1-616-815-7222,5063 Lakeview Ave,Scranton,PA,89582,United States,2025-05-10,Consumer
CUST-12672,Stephen Davis,stephen.davis66@hotmail.com,+1-289-560-1021,6429 Cedar Blvd,Macon,GA,37398,United States,2023-10-02,Consumer
CUST-12673,Shirley Davis,shirley.davis427@proton.me,+1-728-435-9732,7504 Broadway,Miami,FL,28501,United States,2024-08-26,Consumer
CUST-12674,Justin Jenkins,justin.jenkins718@corporate.com,+1-642-963-1611,4157 Cedar Blvd,Durham,NC,44927,United States,2023-10-18,Corporate
CUST-12675,  Jeremy Gomez  ,jeremy.gomez124@proton.me,+1-808-350-1879,9530 Pine St,Kenosha,WI,44662,United States,2023-03-20,Corporate
CUST-12676,Daniel Garcia,daniel.garcia55@bizmail.io,+1-746-312-6372,1983 Washington Ave,Fort Collins,CO,67175,United States,2025-05-30,Consumer
CUST-12677,Janice Hamilton,janice.hamilton540@icloud.com,+1-441-222-7997,1528 Pine St,Gaithersburg,MD,36500,United States,2023-09-30,Consumer
CUST-12678,Zachary Munoz,zachary.munoz614@icloud.com,+1-549-223-6635,3105 Washington Ave,Durham,NC,79219,United States,2024-05-01,Consumer
CUST-12679,Linda Russell,linda.russell784@bizmail.io,+1-261-692-2395,8976 Broadway,Knoxville,TN,66716,United States,2023-06-15,Small Business
CUST-12680,Jean Campbell,jean.campbell893@icloud.com,+1-783-312-3086,3173 Park Blvd,Hartford,CT,22432,United States,2025-01-27,Consumer
CUST-12681,Judy Freeman,judy.freeman114@icloud.com,+1-454-710-7737,8300 Park Blvd,Reno,NV,98102,United States,2023-06-30,Consumer
CUST-12682,Cheryl Williams,cheryl.williams653@corporate.com,+1-856-572-2951,590 Washington Ave,Baltimore,MD,15881,United States,2023-09-02,Consumer
CUST-12683,Peter Murray,peter.murray670@hotmail.com,+1-651-743-5405,8493 Cedar Blvd,Lake Charles,LA,99224,United States,2025-04-07,Corporate
CUST-12684,Roger Hughes,roger.hughes685@hotmail.com,+1-906-894-1118,4868 Pine St,Toledo,OH,53065,United States,2023-10-27,Consumer
CUST-12685,Andrea Anderson,andrea.anderson577@icloud.com,+1-879-599-5199,4125 Lakeview Ave,Columbus,OH,69203,United States,2026-05-11,Small Business
CUST-12686,Louis Medina,louis.medina858@hotmail.com,+1-467-473-1682,9124 Sunset Way,Tuscaloosa,AL,75873,United States,2024-08-03,Consumer
CUST-12687,Louis Freeman,louis.freeman650@gmail.com,+1-672-841-7090,7238 Main St,San Francisco,CA,34404,United States,2025-03-16,Corporate
CUST-12688,Michelle Henderson,michelle.henderson172@icloud.com,+1-864-238-3135,9899 Broadway,Tallahassee,FL,57396,United States,2026-02-10,Consumer
CUST-12689,Jeffrey Garcia,jeffrey.garcia880@corporate.com,+1-561-471-1052,4111 Main St,West Valley City,UT,56952,United States,2025-06-27,Consumer
CUST-12690,Donald Price,donald.price709@bizmail.io,+1-413-367-1421,2024 Maple Rd,Louisville,KY,33593,United States,2024-11-14,Corporate
CUST-12691,Catherine Parker,catherine.parker32@hotmail.com,+1-331-405-2284,8811 Maple Rd,Springfield,MO,10573,United States,2025-11-21,Consumer
CUST-12692,Danielle Foster,danielle.foster551@yahoo.com,+1-909-233-4891,1016 Elm St,Chicago,IL,49446,United States,2023-07-07,Consumer
CUST-12693,Zachary Parker,zachary.parker624@bizmail.io,+1-409-800-9608,2563 Pine St,Richmond,VA,73624,United States,2023-07-09,Corporate
CUST-12694,Juan Wood,juan.wood888@yahoo.com,+1-748-360-8962,2481 Broadway,Indianapolis,IN,59118,United States,2025-02-01,Consumer
CUST-12695,Emily Fisher,emily.fisher373@yahoo.com,+1-716-551-4025,6036 Elm St,Tulsa,OK,86923,United States,2024-11-15,Consumer
CUST-12696,Bradley Murray,bradley.murray936@proton.me,+1-805-242-4992,978 Sunset Way,Minneapolis,MN,54111,United States,2023-06-19,Consumer
CUST-12697,Vincent Porter,vincent.porter769@bizmail.io,+1-596-305-6547,344 Lakeview Ave,Norman,OK,44314,United States,2024-07-28,Corporate
CUST-12698,Larry Chen,larry.chen532@outlook.com,+1-870-461-5720,6771 Lakeview Ave,Stamford,CT,13991,United States,2025-10-08,Consumer
CUST-12699,Christine Miller,christine.miller962@proton.me,+1-554-560-4446,6133 Elm St,West Jordan,UT,88074,United States,2023-12-05,Consumer
CUST-12700,Jessica Gibson,jessica.gibson459@proton.me,+1-507-657-8405,8237 Park Blvd,Saint Paul,MN,68541,United States,2025-08-30,Consumer
CUST-12701,George Patel,george.patel232@bizmail.io,+1-351-495-5068,8005 Highland Dr,Bridgeport,CT,,United States,2024-10-27,Consumer
CUST-12702,Harold Thomas,harold.thomas624@hotmail.com,+1-760-517-7816,7666 Pine St,Norman,OK,57734,United States,2024-10-25,Small Business
CUST-12703,Betty Fisher,betty.fisher587@proton.me,+1-631-874-9004,2023 Maple Rd,Aurora,IL,98833,United States,2024-01-09,Consumer
CUST-12704,Debra Davis,debra.davis467@hotmail.com,+1-839-951-1341,6253 Pine St,Lafayette,LA,66482,United States,2025-06-20,Consumer
CUST-12705,Bradley Flores,bradley.flores416@proton.me,+1-402-264-5637,6126 Oak Ave,Springfield,IL,73265,United States,2023-08-30,Consumer
CUST-12706,Anthony Bryant,anthony.bryant993@proton.me,+1-544-769-4942,4847 Elm St,Rochester,NY,47082,United States,2026-02-19,Consumer
CUST-12707,Carolyn Fisher,carolyn.fisher581@icloud.com,+1-408-581-8924,6893 Washington Ave,Las Vegas,NV,65569,United States,2025-05-13,Consumer
CUST-12708,Joe Alvarez,joe.alvarez40@corporate.com,+1-977-934-1832,4912 Cedar Blvd,Ann Arbor,MI,22013,United States,2026-05-16,Consumer
CUST-12709,Gregory Reynolds,gregory.reynolds650@bizmail.io,+1-797-437-4654,6505 Sunset Way,JERSEY CITY,NJ,22253,United States,2023-04-12,Consumer
CUST-12710,Juan Morales,juan.morales546@proton.me,+1-861-895-1400,1541 Main St,Bloomington,MN,14724,United States,2026-01-11,Consumer
CUST-12711,Gloria Gomez,gloria.gomez871@icloud.com,+1-377-244-3650,6750 Pine St,Houston,TX,58421,United States,2025-12-22,Consumer
CUST-12712,Edward Stewart,edward.stewart258@bizmail.io,+1-801-243-4030,139 Broadway,Sparks,NV,66810,United States,2025-03-13,Consumer
CUST-12713,Ann Silva,ann.silva984@yahoo.com,+1-773-745-4461,8754 Pine St,Fort Wayne,IN,95836,United States,2023-11-27,Consumer
CUST-12714,Hannah Sanchez,hannah.sanchez423@icloud.com,+1-965-479-3213,229 Sunset Way,Lafayette,LA,66659,United States,2024-02-07,Consumer
CUST-12715,Lisa Mitchell,lisa.mitchell455@hotmail.com,+1-692-484-3439,6867 Pine St,Scranton,PA,,United States,2024-10-06,Consumer
CUST-12716,Kyle Mason,kyle.mason789@bizmail.io,+1-813-644-7659,4025 Park Blvd,Dayton,OH,31817,United States,2023-04-13,Consumer
CUST-12717,Roger White,roger.white289@outlook.com,+1-518-597-9625,7405 Broadway,Chattanooga,TN,49629,United States,2023-05-02,Consumer
CUST-12718,Shirley Foster,shirley.foster730@proton.me,+1-455-294-6358,5511 Washington Ave,Covington,KY,90819,United States,2025-03-13,Consumer
CUST-12719,Ronald Simpson,ronald.simpson397@gmail.com,+1-768-778-7144,4495 Highland Dr,San Francisco,CA,92130,United States,2024-11-06,Consumer
CUST-12720,Roger Taylor,roger.taylor869@outlook.com,+1-790-349-4981,2334 Pine St,Duluth,MN,33863,United States,2025-09-24,Consumer
CUST-12721,Melissa Wilson,melissa.wilson507@hotmail.com,+1-254-596-2053,3438 Sunset Way,Worcester,MA,40199,United States,2025-02-22,Consumer
CUST-12722,Ralph Aguilar,ralph.aguilar62@hotmail.com,+1-537-535-7308,5433 Broadway,Clarksville,TN,42061,United States,2024-07-31,Corporate
CUST-12723,Willie Myers,willie.myers703@gmail.com,+1-255-561-6526,1199 Lakeview Ave,South Bend,IN,83612,United States,2023-11-01,Consumer
CUST-12724,Isabella Wallace,isabella.wallace280@icloud.com,+1-624-429-3713,7749 Main St,Greensboro,NC,88860,United States,2024-01-13,Consumer
CUST-12725,Victoria Price,victoria.price191@gmail.com,+1-262-498-3472,1538 Broadway,Stamford,CT,43186,United States,2025-05-01,Consumer
CUST-12726,Peter Sanchez,peter.sanchez343@yahoo.com,+1-846-788-2518,9465 Sunset Way,Chicago,IL,42710,United States,2024-05-06,Consumer
CUST-12727,Jennifer Mendoza,jennifer.mendoza239@proton.me,+1-760-527-1813,9003 Oak Ave,Virginia Beach,VA,40858,United States,2024-02-14,Consumer
CUST-12728,Melissa Mitchell,melissa.mitchell430@icloud.com,+1-390-701-1780,4673 Maple Rd,South Bend,IN,65484,United States,2023-04-05,Consumer
CUST-12729,James Perry,james.perry89@bizmail.io,+1-244-239-6957,2575 Maple Rd,Orem,UT,90688,United States,2026-03-09,Consumer
CUST-12730,Rachel Alexander,rachel.alexander642@gmail.com,+1-541-335-8750,410 Lakeview Ave,Gaithersburg,MD,57428,United States,2024-10-03,Consumer
CUST-12731,Joyce Harris,joyce.harris334@icloud.com,+1-245-519-1102,8029 Park Blvd,Bowling Green,KY,38255,United States,2025-10-12,Corporate
CUST-12732,Carolyn Young,carolyn.young21@outlook.com,+1-343-311-7577,9107 Highland Dr,Yonkers,NY,20067,United States,2025-03-05,Consumer
CUST-12733,Stephanie Alexander,stephanie.alexander999@outlook.com,+1-244-490-5027,1454 Highland Dr,Sterling Heights,MI,41353,United States,2025-10-18,Consumer
CUST-12734,Daniel Rivera,daniel.rivera417@gmail.com,+1-379-426-4297,6681 Oak Ave,Chandler,AZ,56057,United States,2024-02-04,Small Business
CUST-12735,Alexander Ellis,alexander.ellis474@proton.me,+1-539-546-3454,6997 Park Blvd,Tucson,AZ,42839,United States,2026-04-16,Small Business
CUST-12736,Alan Morris,alan.morris157@bizmail.io,+1-941-521-2847,226 Main St,Fort Collins,CO,17529,United States,2024-02-22,Corporate
CUST-12737,Isabella Fisher,isabella.fisher602@gmail.com,+1-526-673-2245,1263 Maple Rd,Nashville,TN,65871,United States,2023-05-01,Consumer
CUST-12738,Jerry Patterson,jerry.patterson383@icloud.com,+1-788-435-4790,373 Broadway,Lexington,KY,41578,United States,2025-04-12,Corporate
CUST-12739,Larry Chen,larry.chen348@bizmail.io,+1-257-652-5862,3185 Maple Rd,Las Vegas,NV,64867,United States,2024-08-15,Corporate
CUST-12740,Ryan Rodriguez,ryan.rodriguez709@hotmail.com,+1-622-967-9656,5577 Broadway,Raleigh,NC,61897,United States,2025-08-02,Small Business
CUST-12741,Mark Wells,mark.wells321@yahoo.com,+1-993-868-2061,5391 Lakeview Ave,Springfield,IL,14524,United States,2026-04-11,Consumer
CUST-12742,Kayla Watson,kayla.watson204@hotmail.com,+1-600-993-6980,4160 Cedar Blvd,Syracuse,NY,39013,United States,2025-11-11,Small Business
CUST-12743,Jacob Johnson,jacob.johnson208@bizmail.io,+1-917-254-1047,9564 Sunset Way,Knoxville,TN,49669,United States,2024-08-23,Corporate
CUST-12744,Alexis Ortiz,alexis.ortiz665@outlook.com,+1-298-673-1175,4516 Park Blvd,Cambridge,MA,14326,United States,2025-02-08,Consumer
CUST-12745,Debra Hunter,debra.hunter952@bizmail.io,+1-294-659-9832,6229 Washington Ave,St. Louis,MO,37809,United States,2025-06-18,Consumer
CUST-12746,Bryan Simmons,bryan.simmons106@bizmail.io,+1-957-442-4915,600 Lakeview Ave,rochester,NY,89207,United States,2024-04-24,Consumer
CUST-12747,Raymond Freeman,raymond.freeman797@icloud.com,+1-453-934-2206,8097 Highland Dr,Lafayette,LA,89505,United States,2025-12-11,Consumer
CUST-12748,Brenda Snyder,brenda.snyder740@hotmail.com,+1-940-507-1707,6419 Elm St,Sacramento,CA,88926,United States,2023-08-12,Corporate
CUST-12749,Pamela Price,pamela.price217@proton.me,+1-678-221-9150,6361 Elm St,Montgomery,AL,84833,United States,2025-07-30,Consumer
CUST-12750,George Brown,george.brown160@outlook.com,+1-660-313-3623,6828 Main St,Springfield,MO,65755,United States,2023-10-14,Corporate
CUST-12751,Abigail Foster,abigail.foster534@gmail.com,+1-957-320-1432,3709 Washington Ave,St. Petersburg,FL,67161,United States,2026-01-19,Corporate
CUST-12752,Sarah Freeman,sarah.freeman844@yahoo.com,+1-869-678-1802,902 Cedar Blvd,Edmond,OK,10457,United States,2024-11-07,Small Business
CUST-12753,Diane Baker,diane.baker692@bizmail.io,+1-676-702-9122,915 Oak Ave,San Diego,CA,97598,United States,2023-06-16,Consumer
CUST-12754,Paul Foster,paul.foster586@proton.me,+1-637-863-7573,5112 Washington Ave,Chicago,IL,23786,United States,2023-07-29,Consumer
